-80, -0.00149118, 0.00049706, 29.9979
-79, -0.000820374, 0.000546916, 29.7544
-78, -0.000578839, 0.00060177, 29.5127
-77, 0.000993184, 0.000662123, 29.2728
-76, 0.00218557, 0.000728523, 29.0346
-75, 0.0036071, 0.000801578, 28.7982
-74, 0.00529171, 0.000881951, 28.5636
-73, 0.00727782, 0.000970376, 28.3306
-72, 0.00960891, 0.00106766, 28.0992
-71, 0.0123341, 0.00117468, 27.8695
-70, 0.015509, 0.00129241, 27.6414
-69, 0.0191961, 0.00142193, 27.4148
-68, 0.0234662, 0.00156441, 27.1897
-67, 0.0283988, 0.00172114, 26.9661
-66, 0.0340838, 0.00189354, 26.7439
-65, 0.040622, 0.00208318, 26.523
-64, 0.0481271, 0.00229176, 26.3035
-63, 0.0567266, 0.00252118, 26.0853
-62, 0.066564, 0.0027735, 25.8682
-61, 0.0778003, 0.00305099, 25.6524
-60, 0.0906162, 0.00335615, 25.4376
-59, 0.105214, 0.00369173, 25.2238
-58, 0.121821, 0.00406072, 25.011
-57, 0.140692, 0.00446642, 24.7991
-56, 0.162111, 0.00491246, 24.588
-55, 0.186396, 0.0054028, 24.3776
-54, 0.213904, 0.00594179, 24.1678
-53, 0.245032, 0.00653419, 23.9585
-52, 0.280224, 0.00718524, 23.7496
-51, 0.319976, 0.00790064, 23.5409
-50, 0.364839, 0.00868664, 23.3325
-49, 0.415429, 0.00955008, 23.1241
-48, 0.47243, 0.0104984, 22.9155
-47, 0.536605, 0.0115399, 22.7067
-46, 0.608799, 0.0126833, 22.4974
-45, 0.689953, 0.0139384, 22.2875
-44, 0.781108, 0.0153158, 22.0768
-43, 0.88342, 0.016827, 21.865
-42, 0.998166, 0.0184846, 21.652
-41, 1.12676, 0.020302, 21.4375
-40, 1.27076, 0.022294, 21.2213
-39, 1.43188, 0.0244766, 21.0031
-38, 1.61202, 0.026867, 20.7825
-37, 1.81326, 0.0294838, 20.5594
-36, 2.03786, 0.0323471, 20.3333
-35, 2.28834, 0.0354782, 20.104
-34, 2.56741, 0.0389002, 19.871
-33, 2.87804, 0.0426376, 19.634
-32, 3.22346, 0.0467167, 19.3926
-31, 3.60715, 0.0511652, 19.1463
-30, 4.0329, 0.0560125, 18.8948
-29, 4.50476, 0.0612892, 18.6376
-28, 5.02708, 0.0670278, 18.3742
-27, 5.60452, 0.0732617, 18.1041
-26, 6.24201, 0.0800257, 17.8269
-25, 6.94475, 0.0873553, 17.5422
-24, 7.71823, 0.0952868, 17.2494
-23, 8.56815, 0.103856, 16.9481
-22, 9.50043, 0.1131, 16.6379
-21, 10.5211, 0.123054, 16.3184
-20, 11.6364, 0.133752, 15.9893
-19, 12.8525, 0.145225, 15.6502
-18, 14.1754, 0.157504, 15.3009
-17, 15.6112, 0.170614, 14.9412
-16, 17.1656, 0.184576, 14.5711
-15, 18.8439, 0.199406, 14.1906
-14, 20.6509, 0.215113, 13.7999
-13, 22.5907, 0.2317, 13.3993
-12, 24.6667, 0.249159, 12.9891
-11, 26.8813, 0.267476, 12.5699
-10, 29.2357, 0.286625, 12.1425
-9, 31.7301, 0.306571, 11.7077
-8, 34.3633, 0.327269, 11.2665
-7, 37.1325, 0.348662, 10.8202
-6, 40.0337, 0.370682, 10.37
-5, 43.0613, 0.393254, 9.91731
-4, 46.2082, 0.41629, 9.46372
-3, 49.4661, 0.439698, 9.01084
-2, 52.8251, 0.463378, 8.56031
-1, 56.2744, 0.487224, 8.11384
0, 59.802, 0.511128, 7.6731
1, 63.3953, 0.534982, 7.23973
2, 67.0411, 0.558676, 6.81531
3, 70.7259, 0.582106, 6.40132
4, 74.4361, 0.605172, 5.99911
5, 78.1584, 0.627778, 5.60989
6, 81.8797, 0.649839, 5.23472
7, 85.5878, 0.671277, 4.87448
8, 89.2712, 0.692025, 4.52987
9, 92.9192, 0.712025, 4.20142
10, 96.5224, 0.73123, 3.88947
11, 100.072, 0.749605, 3.5942
12, 103.562, 0.767124, 3.31565
13, 106.985, 0.783771, 3.05367
14, 110.336, 0.799539, 2.80803
15, 113.613, 0.814429, 2.57836
16, 116.812, 0.82845, 2.36418
17, 119.931, 0.841618, 2.16497
18, 122.969, 0.853954, 1.98012
19, 125.928, 0.865482, 1.80897
20, 128.806, 0.876232, 1.65084
21, 131.606, 0.886236, 1.50503
22, 134.329, 0.895528, 1.37082
23, 136.978, 0.904143, 1.2475
24, 139.554, 0.912117, 1.13436
25, 142.061, 0.919487, 1.0307
26, 144.501, 0.926289, 0.935877
27, 146.878, 0.932559, 0.84923
28, 149.195, 0.93833, 0.770148
29, 151.454, 0.943638, 0.698046
30, 153.659, 0.948514, 0.632373
31, 155.814, 0.952989, 0.572609
32, 157.92, 0.957092, 0.518266
33, 159.982, 0.960853, 0.468891
34, 162.002, 0.964295, 0.424059
35, 163.982, 0.967446, 0.383379
36, 165.926, 0.970327, 0.346487
37, 167.836, 0.97296, 0.313049
38, 169.714, 0.975365, 0.282755
39, 171.562, 0.977562, 0.255322
40, 173.383, 0.979566, 0.230491
41, 175.179, 0.981395, 0.208021
42, 176.951, 0.983063, 0.187697
43, 178.702, 0.984584, 0.169318
44, 180.433, 0.985971, 0.152703
45, 182.145, 0.987234, 0.137686
46, 183.84, 0.988385, 0.124117
47, 185.519, 0.989433, 0.111859
48, 187.183, 0.990387, 0.100788
49, 188.834, 0.991256, 0.0907895
50, 190.473, 0.992048, 0.081762
